26,B,2,546,188,33,57
26,B,3,553,318,41,76
26,B,4,851,342,39,78
26,B,5,867,223,35,61
26,B,6,947,449,46,98
26,B,8,1045,286,48,73
26,B,9,976,262,39,76
26,J,0,689,222,35,74
26,Ball,0,176,366,24,30
27,A,0,340,164,28,53
27,A,1,233,267,46,69
27,A,2,756,583,55,120
27,A,3,149,338,40,79
27,A,5,999,402,64,63
27,A,6,509,319,40,81
27,A,7,900,231,28,70
27,A,8,1021,271,32,71
27,B,0,274,344,51,78
27,B,1,448,293,45,77
27,B,2,550,189,33,56
27,B,3,556,319,39,76
27,B,4,854,342,38,78
27,B,5,869,224,35,62
27,B,6,948,449,46,98
27,B,8,1047,287,47,71
27,B,9,977,263,38,76
27,J,0,691,222,36,75
27,Ball,0,184,364,23,31
28,A,0,345,164,28,54
28,A,1,235,267,46,67
28,A,2,757,578,54,124
28,A,3,155,337,38,79
28,A,5,1004,405,64,63
28,A,6,512,319,39,81
28,A,7,901,231,28,70
28,A,8,1024,271,31,72
28,B,0,272,343,53,76
28,B,1,451,292,45,77
28,B,2,554,190,33,56
28,B,3,558,321,38,75
28,B,4,848,340,46,80
28,B,5,871,224,34,62
28,B,6,949,448,46,98
28,B,8,1048,288,47,70
28,B,9,978,263,37,77
28,J,0,693,221,37,77
28,Ball,0,191,362,23,31
29,A,0,350,166,26,49
29,A,1,237,268,46,66
29,A,2,759,578,52,124
29,A,3,157,331,40,80
29,A,5,1009,405,64,63
29,A,6,516,319,39,80
29,A,7,903,230,28,71
29,A,8,1027,270,30,72
29,B,0,271,343,55,75
29,B,1,458,291,43,73
29,B,2,558,191,33,55
29,B,3,561,322,36,75
29,B,4,850,340,45,80
29,B,5,873,225,34,62
29,B,6,951,448,45,97
29,B,8,1050,289,46,69
29,B,9,980,263,37,77
29,J,0,693,225,44,70
29,Ball,0,202,357,22,30
30,A,0,352,166,26,49
30,A,1,238,268,47,64
30,A,2,760,577,54,124
30,A,3,160,330,40,80
30,A,5,1009,401,64,63
30,A,6,519,320,38,80
30,A,7,904,230,28,72
30,A,8,1030,270,29,73
30,B,0,269,342,57,73
30,B,1,458,291,43,73
30,B,2,558,186,35,60
30,B,3,563,324,34,74
30,B,4,852,339,44,80
30,B,5,875,225,33,62
30,B,6,952,448,45,97
30,B,8,1051,290,45,68
30,B,9,981,263,36,78
30,J,0,696,225,42,70
30,Ball,0,209,355,23,29
31,A,0,356,167,27,49
31,A,1,240,269,47,63
31,A,2,761,575,54,127
31,A,3,163,330,40,80
31,A,5,1014,399,62,63
31,A,6,522,320,37,80
31,A,7,904,232,32,69
31,A,8,1033,270,28,74
31,B,0,268,341,59,72
31,B,1,459,290,44,72
31,B,2,560,187,35,60
31,B,3,563,316,36,79
31,B,4,855,339,43,81
31,B,5,883,222,27,65
31,B,6,951,451,46,89
31,B,8,1053,291,45,66
31,B,9,982,264,35,78
31,J,0,699,225,40,69
31,Ball,0,215,353,23,29
32,A,0,359,167,29,49
32,A,1,245,266,41,68
32,A,2,763,581,47,120
32,A,3,172,329,40,80
32,A,5,1019,404,64,63
32,A,6,526,320,37,79
32,A,7,905,232,32,69
32,A,8,1033,274,32,70
32,B,0,276,339,46,78
32,B,1,459,290,44,72
32,B,2,561,187,35,59
32,B,3,561,317,42,78
32,B,4,857,338,42,81
32,B,5,883,222,29,65
32,B,6,952,451,45,89
32,B,8,1054,292,44,65
32,B,9,984,264,35,79
32,J,0,703,225,38,69
32,Ball,0,222,351,24,28
33,A,0,363,167,28,49
33,A,1,248,265,40,68
33,A,2,764,581,47,120
33,A,3,174,327,36,81
33,A,5,1017,399,64,63
33,A,6,529,320,36,79
33,A,7,906,232,31,70
33,A,8,1033,275,34,70
33,B,0,275,338,45,78
33,B,1,459,290,45,72
33,B,2,563,188,35,59
33,B,3,565,318,39,76
33,B,4,859,338,41,81
33,B,5,884,223,30,65
33,B,6,953,451,44,90
33,B,8,1062,286,42,76
33,B,9,985,264,34,79
33,J,0,706,224,35,69
33,Ball,0,228,349,24,28
34,A,0,366,168,31,49
34,A,1,250,265,39,68
34,A,2,762,581,51,117
34,A,3,177,325,40,81
34,A,5,1018,403,64,63
34,A,6,534,318,36,81
34,A,7,907,233,31,70
34,A,8,1036,275,34,70
34,B,0,275,338,44,78
34,B,1,459,289,45,71
34,B,2,564,189,35,58
34,B,3,568,319,36,74
34,B,4,861,337,40,81
34,B,5,884,223,32,66
34,B,6,954,450,43,90
34,B,8,1061,287,42,76
34,B,9,984,265,39,70
34,J,0,709,224,33,68
34,Ball,0,235,347,25,27
35,A,0,368,168,35,48
35,A,1,253,264,37,68
35,A,2,761,582,51,117
35,A,3,179,324,40,81
35,A,5,1022,405,64,63
35,A,6,535,319,36,81
35,A,7,908,233,30,71
35,A,8,1038,275,33,70
35,B,0,274,337,42,78
35,B,1,460,289,45,71
35,B,2,566,190,35,58
35,B,3,572,320,33,72
35,B,4,861,342,41,78
35,B,5,885,224,33,66
35,B,6,955,450,42,91
35,B,8,1061,287,42,77
35,B,9,984,266,39,70
35,J,0,712,224,31,68
35,Ball,0,243,341,25,28
36,A,0,370,168,35,48
36,A,1,255,264,36,68
36,A,2,761,584,51,117
36,A,3,179,325,39,81
36,A,5,1028,403,64,64
36,A,6,536,319,35,81
36,A,7,909,233,30,71
36,A,8,1041,276,33,71
36,B,0,274,337,41,78
36,B,1,460,288,46,70
36,B,2,567,190,35,58
36,B,3,571,322,36,70
36,B,4,863,342,41,78
36,B,5,885,224,35,66
36,B,6,956,450,41,91
36,B,8,1060,288,42,77
36,B,9,985,266,40,69
36,J,0,708,224,39,72
36,Ball,0,247,339,25,27
37,A,0,374,168,37,48
37,A,1,258,263,35,68
37,A,2,760,585,50,116
37,A,3,182,323,39,81
37,A,5,1032,403,64,64
37,A,6,538,320,35,81
37,A,7,913,232,24,70
37,A,8,1043,276,32,71
37,B,0,273,336,40,78
37,B,1,460,288,46,70
37,B,2,569,191,35,57
37,B,3,571,319,34,72
37,B,4,864,342,41,78
37,B,5,888,223,31,64
37,B,6,957,450,39,92
37,B,8,1060,288,42,77
37,B,9,985,267,40,69
37,J,0,708,224,39,71
37,Ball,0,251,337,26,26
38,A,0,378,169,36,48
38,A,1,260,262,34,67
38,A,2,759,586,50,116
38,A,3,187,327,39,81
38,A,5,1036,401,64,64
38,A,6,539,321,35,81
38,A,7,912,232,25,69
38,A,8,1046,276,32,71
38,B,0,273,335,36,76
38,B,1,456,288,45,71
38,B,2,570,192,35,57
38,B,3,570,319,34,73
38,B,4,866,343,41,78
38,B,5,888,223,31,64
38,B,6,958,450,38,92
38,B,8,1059,289,42,77
38,B,9,986,268,40,68
38,J,0,708,225,40,70
38,Ball,0,255,336,26,24
39,A,0,378,169,40,48
39,A,1,263,262,33,67
39,A,2,758,587,50,116
39,A,3,186,325,39,82
39,A,5,1036,403,63,64
39,A,6,540,322,35,81
39,A,7,912,233,25,69
39,A,8,1046,277,35,69
39,B,0,268,335,38,75
39,B,1,454,287,46,71
39,B,2,572,192,35,56
39,B,3,570,319,34,74
39,B,4,867,343,40,78
39,B,5,889,223,31,65
39,B,6,959,450,37,93
39,B,8,1059,289,42,78
39,B,9,986,268,41,68
39,J,0,708,225,40,69
39,Ball,0,259,334,27,23
40,A,0,384,169,39,48
40,A,1,265,261,31,67
40,A,2,758,589,50,116
40,A,3,186,324,39,82
40,A,5,1040,404,63,64
40,A,6,541,322,34,80
40,A,7,911,233,26,68
40,A,8,1048,276,31,72
40,B,0,264,335,40,74
40,B,1,452,287,46,72
40,B,2,573,193,35,56
40,B,3,569,318,34,74
40,B,4,869,343,40,78
40,B,5,889,224,32,65
40,B,6,960,449,36,93
40,B,8,1058,290,42,78
40,B,9,987,269,41,67
40,J,0,708,226,40,68
40,Ball,0,263,332,27,22
41,A,0,391,170,35,48
41,A,1,268,261,30,67
41,A,2,757,590,49,115
41,A,3,187,324,39,82
41,A,5,1041,400,63,64
41,A,6,542,323,34,80
41,A,7,911,233,26,67
41,A,8,1049,276,31,72
41,B,0,259,334,41,74
41,B,1,450,286,47,72
41,B,2,570,187,39,60
41,B,3,569,318,34,75
41,B,4,870,343,40,78
41,B,5,890,224,32,66
41,B,6,961,449,35,94
41,B,8,1058,290,42,78
41,B,9,987,269,42,67
41,J,0,707,226,41,68
42,A,0,395,170,31,48
42,A,1,270,260,29,67
42,A,2,756,591,49,115
42,A,3,188,321,39,82
42,A,5,1040,403,63,64
42,A,6,543,324,34,80
42,A,7,910,233,27,66
42,A,8,1050,277,31,73
42,B,0,255,334,43,73
42,B,1,449,285,48,73
42,B,2,568,188,39,60
42,B,3,568,318,34,76
42,B,4,865,347,45,81
42,B,5,890,224,32,66
42,B,6,962,449,34,94
42,B,8,1057,291,42,78
42,B,9,988,270,42,66
42,J,0,707,227,41,67
42,Ball,0,276,328,20,25
43,A,0,398,170,30,48
43,A,1,271,263,26,64
43,A,2,755,592,49,115
43,A,3,189,323,39,82
43,A,5,1044,407,63,64
43,A,6,545,325,34,80
43,A,7,910,234,27,66
43,A,8,1051,277,31,73
43,B,0,250,334,45,72
43,B,1,447,284,49,73
43,B,2,567,189,40,60
43,B,3,568,318,34,77
43,B,4,866,347,44,81
43,B,5,888,223,32,67
43,B,6,957,450,43,90
43,B,8,1057,291,42,79
43,B,9,988,271,42,66
43,J,0,707,227,41,66
43,Ball,0,278,326,20,25
44,A,0,400,171,32,46
44,A,1,269,263,30,65
44,A,2,755,594,49,115
44,A,3,188,321,39,82
44,A,5,1044,402,63,64
44,A,6,546,325,33,80
44,A,7,909,234,25,65
44,A,8,1052,277,32,73
44,B,0,251,336,38,75
44,B,1,445,284,49,74
44,B,2,565,189,40,60
44,B,3,567,318,34,78
44,B,4,866,346,42,81
44,B,5,888,224,32,66
44,B,6,956,452,44,90
44,B,8,1056,292,42,79
44,B,9,989,271,43,65
44,J,0,707,228,42,65
44,Ball,0,280,324,20,25
45,A,0,401,169,34,49
45,A,1,267,262,36,65
45,A,2,754,595,48,114
45,A,3,187,316,39,83
45,A,5,1045,407,63,64
45,A,6,547,326,33,80
45,A,7,909,236,23,64
45,A,8,1052,277,32,73
45,B,0,249,335,38,75
45,B,1,443,283,50,74
45,B,2,563,190,40,60
45,B,3,567,318,34,79
45,B,4,867,346,41,81
45,B,5,888,225,32,66
45,B,6,955,453,44,91
45,B,8,1056,292,42,79
45,B,9,989,272,43,65
45,J,0,707,228,42,64
45,Ball,0,283,321,20,24
46,A,0,404,171,31,47
46,A,1,266,262,36,66
46,A,2,753,596,48,114
46,A,3,187,316,39,83
46,A,5,1051,405,63,64
46,A,6,546,328,34,80
46,A,7,907,236,24,64
46,A,8,1053,278,32,74
46,B,0,247,335,38,75
46,B,1,440,283,48,71
46,B,2,562,191,40,60
46,B,3,566,317,34,79
46,B,4,867,346,40,81
46,B,5,888,226,32,65
46,B,6,954,455,45,91
46,B,8,1055,293,42,79
46,B,9,992,269,36,73
46,J,0,707,222,43,73
46,Ball,0,285,319,20,24
47,A,0,404,171,36,47
47,A,1,264,262,36,64
47,A,2,752,600,48,112
47,A,3,185,317,39,83
47,A,5,1048,408,63,64
47,A,6,544,329,34,81
47,A,7,905,236,25,64
47,A,8,1054,278,32,74
47,B,0,244,334,37,74
47,B,1,437,283,48,72
47,B,2,560,192,41,60
47,B,3,566,317,34,80
47,B,4,868,345,38,81
47,B,5,887,226,32,64
47,B,6,953,456,45,92
47,B,8,1054,294,42,80
47,B,9,991,269,36,73
47,J,0,706,223,42,72
47,Ball,0,287,317,20,24
48,A,0,405,172,40,47
48,A,1,266,261,33,64
48,A,2,749,602,50,112
48,A,3,182,318,38,83
48,A,5,1048,412,63,64
48,A,6,542,329,34,81
48,A,7,904,236,25,63
48,A,8,1055,278,32,74
48,B,0,242,334,37,74
48,B,1,433,282,47,73
48,B,2,559,193,41,60
48,B,3,565,317,34,81
48,B,4,868,345,37,81
48,B,5,887,227,32,64
48,B,6,952,458,46,92
48,B,8,1054,294,42,80
48,B,9,990,269,36,74
48,J,0,704,224,42,72
48,Ball,0,285,323,25,21
49,A,0,410,171,33,47
49,A,1,264,261,32,64
49,A,2,745,604,52,112
49,A,3,183,318,38,83
49,A,5,1049,407,63,64
49,A,6,540,330,34,82
49,A,7,902,236,26,63
49,A,8,1056,281,28,75
49,B,0,240,333,37,74
49,B,1,430,282,47,73
49,B,2,557,194,41,60
49,B,3,562,324,36,71
49,B,5,887,228,32,63
49,B,6,951,459,46,92
49,B,8,1053,295,42,80
49,B,9,989,269,36,74
49,J,0,703,225,41,71
49,Ball,0,284,321,25,22
50,A,0,414,171,28,47
50,A,1,267,255,28,69
50,A,2,742,605,54,112
50,A,3,177,319,38,83
50,A,5,1054,412,63,65
50,A,6,538,330,34,82
50,A,7,900,236,27,63
50,A,8,1055,282,29,75
50,B,0,234,324,39,81
50,B,1,426,281,46,74
50,B,2,555,194,41,60
50,B,3,558,325,36,72
50,B,4,854,348,47,80
50,B,5,887,230,28,66
50,B,6,950,461,47,93
50,B,8,1053,295,42,80
50,B,9,988,269,36,74
50,J,0,701,226,40,71
50,Ball,0,283,319,26,23
51,A,0,412,173,32,47
51,A,1,266,255,28,69
51,A,2,738,607,56,112
51,A,3,176,318,38,84
51,A,5,1053,411,63,65
51,A,6,536,331,34,83
51,A,7,902,234,22,64
51,A,8,1054,283,30,75
51,B,0,229,324,40,81
51,B,1,423,281,46,75
51,B,2,554,195,42,60
51,B,3,555,325,37,72
51,B,4,853,349,47,80
51,B,5,885,231,29,65
51,B,6,949,462,47,93
51,B,8,1052,296,42,81
