6,A,2,989,306,37,85
6,A,3,722,302,38,85
6,A,4,640,349,35,84
6,A,5,364,266,47,64
6,A,6,289,644,51,75
6,A,7,0,450,30,73
6,Ball,0,795,263,11,10
6,B,0,981,382,38,91
6,B,1,944,253,37,66
6,B,2,964,332,25,77
6,B,3,535,266,31,82
6,B,4,208,255,43,71
6,B,5,115,411,59,90
6,B,6,8,313,43,96
6,J,0,691,347,40,82
7,A,1,889,231,53,62
7,A,2,1000,306,39,86
7,A,3,725,302,38,84
7,A,4,644,349,34,84
7,A,5,363,265,47,64
7,A,6,293,644,49,75
7,A,7,0,448,31,74
7,Ball,0,797,260,12,11
7,B,0,985,382,37,91
7,B,1,943,252,41,67
7,B,2,973,331,27,73
7,B,3,540,266,33,82
7,B,4,211,255,43,71
7,B,5,117,410,60,91
7,B,6,14,313,43,96
7,J,0,694,346,42,82
8,A,1,889,231,51,62
8,A,2,1010,306,41,87
8,A,3,729,302,39,84
8,A,4,648,350,36,83
8,A,5,363,264,46,64
8,A,6,297,644,47,75
8,A,7,0,447,33,75
8,Ball,0,799,258,13,12
8,B,0,989,383,36,90
8,B,1,941,252,44,67
8,B,2,981,331,28,70
8,B,3,545,266,35,82
8,B,4,215,254,42,71
8,B,5,118,408,61,92
8,B,6,19,312,43,95
8,J,0,697,345,44,83
9,A,1,889,232,50,61
9,A,2,1020,306,41,87
9,A,3,732,302,39,83
9,A,4,652,350,38,82
9,A,5,362,263,45,64
9,A,6,301,644,46,75
9,A,7,0,445,34,76
9,Ball,0,800,255,14,13
9,B,0,993,383,35,90
9,B,1,940,251,48,68
9,B,2,989,330,30,66
9,B,3,551,266,36,82
9,B,4,219,254,42,71
9,B,5,120,407,62,94
9,B,6,25,312,44,95
9,J,0,700,344,46,83
10,A,1,889,232,48,60
10,A,2,1031,305,40,86
10,A,3,737,301,38,83
10,A,4,655,351,39,80
10,A,5,362,263,44,65
10,A,6,305,644,44,75
10,A,7,0,443,36,77
10,Ball,0,802,253,15,14
10,B,0,997,384,34,90
10,B,1,939,250,52,68
10,B,2,999,330,32,70
10,B,3,556,266,38,82
10,B,4,223,253,41,70
10,B,5,121,406,63,95
10,B,6,31,312,44,94
10,J,0,703,342,48,83
11,A,1,890,231,46,61
11,A,2,1041,305,40,86
11,A,3,741,300,37,84
11,A,4,659,352,41,79
11,A,5,361,262,43,65
11,A,6,309,644,42,75
11,A,7,0,440,38,80
11,Ball,0,804,250,16,15
11,B,0,1002,384,36,90
11,B,1,939,250,52,68
11,B,2,1010,329,35,74
11,B,3,561,266,40,82
11,B,4,226,253,41,70
11,B,5,123,404,64,96
11,B,6,36,311,44,94
11,J,0,706,341,50,83
12,A,1,891,231,44,62
12,A,2,1051,305,39,86
12,A,3,746,299,37,84
12,A,4,663,352,43,78
12,A,5,360,261,42,65
12,A,6,313,644,42,75
12,A,7,0,437,39,83
12,Ball,0,807,250,16,15
12,B,0,1006,385,38,91
12,B,1,939,249,51,68
12,B,2,1020,329,37,79
12,B,3,567,265,40,82
12,B,4,230,252,40,70
12,B,5,124,403,65,97
12,B,6,42,311,44,93
12,J,0,709,340,52,84
13,A,1,892,230,42,63
13,A,2,1062,304,39,85
13,A,3,750,298,36,84
13,A,4,667,353,45,77
13,A,5,360,261,41,66
13,A,6,316,645,42,74
13,A,7,0,434,41,86
13,Ball,0,810,250,16,15
13,B,0,1011,385,40,91
13,B,1,940,249,51,69
13,B,2,1031,328,40,83
13,B,3,573,264,40,81
13,B,4,234,252,40,70
13,B,5,122,403,68,95
13,B,6,48,310,44,93
13,J,0,712,339,54,84
14,A,1,894,229,40,63
14,A,2,1072,304,38,85
14,A,3,755,298,35,85
14,A,4,670,353,46,75
14,A,5,359,260,40,66
14,A,6,320,645,43,74
14,A,7,0,431,42,90
14,Ball,0,814,251,16,15
14,B,0,1015,385,43,92
14,B,1,940,249,50,69
14,B,2,1041,328,42,87
14,B,3,578,263,40,81
14,B,4,237,252,43,69
14,B,5,119,404,72,93
14,B,6,54,308,44,92
14,J,0,716,339,53,84
15,A,1,895,228,38,64
15,A,2,1082,304,39,85
15,A,3,759,297,34,85
15,A,4,674,354,48,74
15,A,5,359,259,42,67
15,A,6,324,645,43,74
15,A,7,0,428,44,93
15,Ball,0,817,251,16,15
15,B,0,1020,385,45,92
15,B,1,940,248,50,69
15,B,2,1051,328,42,87
15,B,3,584,263,40,81
15,B,4,241,253,45,68
15,B,5,117,404,75,92
15,B,6,60,307,44,92
15,J,0,720,339,51,83
16,A,1,896,228,36,65
16,A,2,1092,303,39,85
16,A,3,764,296,33,85
16,A,4,678,353,48,75
16,A,5,360,258,44,67
16,A,6,328,646,43,74
16,A,7,0,425,45,96
16,Ball,0,820,251,16,15
16,B,0,1024,386,47,93
16,B,1,940,248,49,69
16,B,2,1060,328,42,87
16,B,3,590,262,39,80
16,B,4,244,253,48,67
16,B,5,114,405,79,90
16,B,6,65,305,45,91
16,J,0,724,339,50,83
17,A,1,897,227,34,66
17,A,2,1102,303,40,85
17,A,3,768,295,33,85
17,A,4,682,352,48,75
17,A,5,360,257,46,68
17,A,6,331,646,43,73
17,A,7,0,422,47,99
17,Ball,0,824,253,16,15
17,B,0,1029,386,49,93
17,B,1,942,247,47,69
17,B,2,1070,328,41,87
17,B,3,596,261,39,80
17,B,4,248,253,50,67
17,B,5,112,405,82,88
17,B,6,71,304,45,91
17,J,0,727,338,49,83
18,A,1,898,226,35,66
18,A,2,1111,303,40,84
18,A,3,773,294,32,86
18,A,4,686,351,48,76
18,A,5,360,255,48,68
18,A,6,335,646,43,73
18,A,7,0,419,48,102
18,Ball,0,828,255,16,15
18,B,0,1032,386,50,93
18,B,1,944,246,45,70
18,B,2,1079,328,41,87
18,B,3,601,260,39,79
18,B,4,251,253,53,66
18,B,5,113,403,86,90
18,B,6,77,302,45,90
18,J,0,731,338,47,82
19,A,1,900,226,36,66
19,A,2,1121,303,41,84
19,A,3,777,293,31,86
19,A,4,691,351,49,76
19,A,5,361,254,50,69
19,A,6,339,646,44,73
19,A,7,0,419,48,101
19,Ball,0,831,256,15,16
19,B,0,1036,386,51,94
19,B,1,947,245,43,70
19,B,2,1090,327,42,89
19,B,3,607,259,39,79
19,B,4,255,254,55,65
19,B,5,115,401,90,91
19,B,6,83,301,45,90
19,J,0,735,338,46,82
20,A,1,901,225,37,66
20,A,2,1131,302,41,84
20,A,3,782,292,33,85
20,A,4,695,350,49,77
20,A,5,361,253,52,69
20,A,6,342,647,44,72
20,A,7,1,418,48,100
20,Ball,0,835,258,15,16
20,B,0,1039,386,51,94
20,B,1,949,244,40,70
20,B,2,1101,326,42,91
20,B,3,612,258,40,80
20,B,4,258,254,58,64
20,B,5,116,400,94,93
20,B,6,90,301,44,89
20,J,0,739,337,49,79
21,A,1,903,225,37,67
21,A,2,1141,302,42,84
21,A,3,786,292,34,85
21,A,4,699,349,49,77
21,A,5,362,253,51,70
21,A,6,346,647,44,72
21,A,7,1,418,48,100
21,Ball,0,839,260,15,16
21,B,0,1042,386,52,94
21,B,1,951,243,38,71
21,B,2,1111,326,43,92
21,B,3,618,256,40,80
21,B,4,261,254,57,65
21,B,5,117,398,98,94
21,B,6,98,302,43,88
21,J,0,742,336,52,76
22,A,1,904,224,38,67
22,A,2,1152,301,40,84
22,A,3,791,291,36,84
22,A,4,703,348,49,78
22,A,5,363,252,51,70
22,A,6,350,647,44,72
22,A,7,1,417,47,99
22,Ball,0,843,266,15,14
22,B,0,1045,385,53,94
22,B,1,953,242,36,71
22,B,2,1122,325,43,94
22,B,3,623,255,41,81
22,B,4,263,253,57,65
22,B,5,119,396,102,96
22,B,6,105,302,41,87
22,J,0,746,336,49,77
23,A,1,906,224,39,67
23,A,2,1163,299,39,85
23,A,3,795,290,37,84
23,A,4,708,348,47,78
23,A,5,364,252,50,71
23,A,6,355,646,44,73
23,A,7,2,417,47,98
23,Ball,0,847,270,15,16
23,B,0,1049,385,54,95
23,B,1,954,241,37,71
23,B,2,1133,324,44,96
23,B,3,629,253,42,81
23,B,4,266,253,56,66
23,B,5,120,394,106,97
23,B,6,112,302,40,86
23,J,0,750,336,45,78
24,A,1,907,223,40,67
24,A,2,1175,298,37,85
24,A,3,800,289,39,83
24,A,4,714,348,45,78
24,A,5,364,251,49,71
24,A,6,359,646,44,73
24,A,7,2,416,47,97
24,Ball,0,852,273,12,16
24,B,0,1052,385,54,95
24,B,1,954,241,38,70
24,B,2,1143,324,43,96
24,B,3,634,252,42,82
24,B,4,268,252,55,66
24,B,5,125,393,101,97
24,B,6,118,301,42,86
24,J,0,753,336,42,79
25,A,1,908,223,39,67
25,A,2,1186,296,36,86
25,A,3,804,289,40,83
25,A,4,719,348,43,78
25,A,5,365,251,49,72
25,A,6,364,645,44,74
25,A,7,4,415,47,97
25,Ball,0,856,273,15,14
25,B,0,1055,385,55,95
25,B,1,955,240,39,70
25,B,2,1153,324,42,95
25,B,3,639,250,43,82
25,B,4,271,252,54,67
25,B,5,129,392,96,98
25,B,6,123,300,43,86
25,J,0,757,336,38,80
26,A,1,909,222,39,67
26,A,2,1197,295,34,86
26,A,3,809,288,42,82
26,A,4,725,349,40,77
26,A,5,366,250,48,72
26,A,6,368,645,45,74
26,A,7,7,413,48,98
26,Ball,0,861,267,15,15
26,B,0,1061,386,53,95
26,B,1,956,240,40,70
26,B,2,1163,325,41,95
26,B,3,645,249,43,83
26,B,4,273,251,54,67
26,B,5,134,391,91,98
26,B,6,129,299,45,87
26,J,0,761,336,35,81
27,A,1,910,222,38,67
27,A,2,1207,296,33,85
27,A,3,814,288,41,82
27,A,4,730,349,38,77
27,A,5,367,250,47,72
27,A,6,373,644,45,75
27,A,7,9,412,48,98
27,Ball,0,865,265,15,15
27,B,0,1067,386,50,95
27,B,1,956,239,40,69
27,B,2,1173,325,40,95
27,B,3,650,247,44,83
27,B,4,276,251,53,68
27,B,5,138,390,85,98
27,B,6,135,298,46,87
27,J,0,762,334,40,81
28,A,1,910,222,37,67
28,A,2,1217,298,33,84
28,A,3,818,288,39,83
28,A,4,736,349,36,77
28,A,5,368,250,46,72
28,A,6,377,644,45,75
28,A,7,12,410,48,98
28,Ball,0,870,262,14,16
28,B,0,1073,387,48,94
28,B,1,957,238,41,69
28,B,2,1183,325,39,94
28,B,3,656,247,44,83
28,B,4,279,250,53,68
28,B,5,143,389,80,98
28,B,6,140,297,48,87
28,J,0,764,332,46,81
29,A,1,911,222,36,67
29,A,2,1227,299,32,83
29,A,3,823,288,38,83
29,A,4,741,349,34,77
29,A,5,369,250,45,72
29,A,6,381,644,45,75
29,A,7,14,409,49,99
29,Ball,0,874,260,14,16
29,B,0,1079,387,46,94
29,B,1,957,238,42,68
29,B,2,1193,325,38,94
29,B,3,661,247,44,82
29,B,4,282,250,53,68
29,B,5,147,388,75,99
29,B,6,146,296,49,87
29,J,0,765,330,51,81
30,A,1,912,221,36,67
30,A,2,1237,298,29,83
30,A,3,828,288,37,84
30,A,4,745,349,36,77
30,A,5,371,250,44,73
30,A,6,386,643,45,76
30,A,7,16,408,49,99
30,Ball,0,878,259,14,16
30,B,0,1085,388,43,94
30,B,1,958,237,43,68
30,B,2,1201,323,39,96
30,B,3,667,247,43,82
30,B,4,285,249,53,68
30,B,5,152,387,70,99
30,B,6,151,295,48,87
30,J,0,767,330,50,79
31,A,1,913,221,35,67
31,A,2,1246,298,26,83
31,A,3,833,288,36,84
31,A,4,749,348,37,77
31,A,5,372,249,43,73
31,A,6,390,643,45,76
31,A,7,19,406,49,99
31,Ball,0,882,259,15,16
31,B,0,1091,388,41,94
31,B,1,959,237,44,68
31,B,2,1209,321,40,97
31,B,3,672,247,43,82
31,B,4,289,248,53,68
31,B,5,157,387,68,98
31,B,6,156,294,47,87
31,J,0,770,329,49,77
32,A,1,913,220,38,67
32,A,2,1256,297,23,83
32,A,3,837,288,34,85
32,A,4,753,348,39,77
32,A,5,373,249,42,73
32,A,6,395,642,45,77
32,A,7,21,405,49,99
32,Ball,0,886,258,15,16
32,B,0,1097,389,38,93
32,B,1,959,236,45,67
32,B,2,1216,319,40,99
32,B,3,678,247,43,81
32,B,4,292,247,52,68
32,B,5,162,386,65,97
32,B,6,161,294,45,86
32,J,0,772,329,48,76
33,A,1,913,220,41,66
33,A,2,1259,297,20,77
33,A,3,842,288,33,85
33,A,4,757,348,40,77
33,A,5,374,249,41,73
33,A,6,399,642,45,77
33,A,7,24,403,50,100
33,Ball,0,890,257,15,16
33,B,0,1103,389,36,93
33,B,1,960,236,47,67
33,B,2,1224,317,41,100
33,B,3,683,247,43,81
33,B,4,295,247,52,68
33,B,5,167,386,63,96
33,B,6,166,293,44,86
33,J,0,775,328,47,74
34,A,1,914,219,45,66
34,A,2,1271,292,10,57
34,A,3,846,288,34,85
34,A,4,761,347,42,77
34,A,5,375,249,40,73
34,A,6,403,642,45,77
34,A,7,26,402,50,100
34,Ball,0,895,257,14,16
34,B,0,1107,390,38,93
34,B,1,960,235,48,66
34,B,2,1233,317,37,98
34,B,3,689,247,42,80
34,B,4,298,246,52,68
34,B,5,173,386,61,96
34,B,6,171,292,43,86
34,J,0,777,328,46,72
35,A,1,914,218,48,65
35,A,3,851,288,34,85
35,A,4,765,347,43,77
35,A,5,377,250,39,72
35,A,6,408,641,45,78
35,A,7,29,401,50,100
35,Ball,0,899,257,13,16
35,B,0,1111,390,40,93
35,B,1,961,235,49,66
35,B,2,1242,318,32,96
35,B,3,694,247,42,80
35,B,4,301,245,52,68
35,B,5,178,385,58,95
35,B,6,176,292,42,86
35,J,0,781,329,43,74
36,A,1,914,218,51,65
36,A,3,855,287,35,85
36,A,4,769,346,42,78
36,A,5,378,250,38,72
36,A,6,412,641,46,78
36,A,7,32,401,50,99
36,Ball,0,904,257,12,16
36,B,0,1114,391,41,93
36,B,1,961,234,50,65
36,B,2,1251,318,28,94
36,B,3,700,247,42,79
36,B,4,303,244,48,69
36,B,5,183,385,56,94
36,B,6,181,292,42,85
36,J,0,784,331,39,76
37,A,1,914,217,54,64
37,A,3,860,287,36,85
37,A,4,774,346,40,78
37,A,5,380,251,37,71
37,A,6,417,640,46,79
37,A,7,34,400,50,99
37,Ball,0,900,258,14,17
37,B,0,1118,392,43,93
37,B,1,962,233,50,66
37,B,2,1254,320,25,92
37,B,3,706,248,42,79
37,B,4,304,243,45,71
37,B,5,188,384,53,93
37,B,6,186,292,41,85
37,J,0,788,332,36,78
38,A,1,915,217,54,64
38,A,3,864,287,37,85
38,A,4,778,345,39,79
38,A,5,381,251,36,71
38,A,6,421,640,46,79
38,A,7,37,400,50,98
38,Ball,0,895,258,15,17
38,B,0,1122,392,45,92
38,B,1,964,233,50,67
38,B,2,1257,322,22,89
38,B,3,711,248,41,78
38,B,4,306,242,41,72
38,B,5,193,384,51,92
38,B,6,191,291,40,85
38,J,0,789,330,35,65
39,A,1,915,216,54,65
39,A,3,869,287,37,85
39,A,4,782,344,37,80
39,A,5,383,252,35,70
39,A,6,426,639,46,80
39,A,7,40,399,50,98
39,Ball,0,891,261,15,17
39,B,0,1126,393,47,92
39,B,1,965,232,50,67
39,B,3,717,248,41,78
39,B,4,308,241,41,72
39,B,5,194,383,51,93
39,B,6,196,291,39,85
39,J,0,789,327,35,52
40,A,1,916,216,54,65
40,A,3,873,287,38,85
40,A,4,787,344,36,80
40,A,5,384,252,36,71
40,A,6,430,639,46,80
40,A,7,43,398,50,97
40,Ball,0,886,264,14,17
40,B,0,1129,393,48,92
40,B,1,967,232,50,68
40,B,3,723,249,41,77
40,B,4,310,240,40,72
40,B,5,196,382,51,94
40,B,6,201,291,39,84
40,B,7,-2,665,34,56
40,J,0,790,325,34,39
41,A,1,917,216,54,66
41,A,3,878,287,39,85
41,A,4,791,343,34,81
41,A,5,384,252,36,71
41,A,6,434,640,46,79
41,A,7,46,398,50,97
41,Ball,0,882,264,13,16
41,B,0,1133,394,50,92
41,B,1,968,231,50,69
41,B,3,729,249,41,77
41,B,4,312,240,40,73
41,B,5,197,381,51,95
41,B,6,206,291,38,84
41,B,7,0,658,37,62
41,J,0,791,326,33,33
42,A,1,918,216,54,66
42,A,3,882,286,40,85
42,A,4,795,344,33,81
42,A,5,385,252,37,72
42,A,6,439,641,45,78
42,A,7,48,397,50,96
42,Ball,0,878,265,13,16
42,B,0,1137,394,50,92
42,B,1,968,231,49,69
42,B,3,734,249,40,76
42,B,4,314,239,39,73
42,B,5,199,380,51,96
42,B,6,210,290,40,84
42,B,7,0,651,39,67
42,J,0,791,326,31,27
43,A,1,918,215,54,67
43,A,3,887,286,40,85
43,A,4,799,344,32,81
43,A,5,386,252,37,73
43,A,6,443,642,45,77
43,A,7,51,397,50,96
43,Ball,0,874,265,12,15
43,B,0,1141,395,51,93
43,B,1,968,231,49,68
43,B,3,740,250,40,76
43,B,4,316,238,39,73
43,B,5,200,380,51,96
43,B,6,213,290,42,84
43,B,7,0,644,42,73
43,J,0,793,327,29,26
44,A,1,919,215,54,67
44,A,3,891,286,41,85
44,A,4,803,345,31,81
44,A,5,386,252,38,73
44,A,6,448,643,44,76
44,A,7,54,396,50,95
44,Ball,0,872,264,12,14
44,B,0,1145,395,51,93
44,B,1,968,231,48,68
44,B,3,746,250,40,75
44,B,4,318,238,39,73
44,B,5,202,379,51,97
44,B,6,217,289,44,84
44,B,7,0,642,44,76
44,J,0,794,328,27,25
45,A,1,920,216,54,67
45,A,3,895,286,41,85
45,A,4,806,346,30,81
45,A,5,387,252,38,74
45,A,6,452,644,44,75
45,A,7,55,395,51,95
45,Ball,0,870,263,13,14
45,B,0,1149,396,51,94
45,B,1,967,232,47,68
45,B,3,749,250,40,75
45,B,4,320,238,38,73
45,B,5,203,378,51,98
45,B,6,220,288,46,83
45,B,7,1,639,47,79
45,J,0,796,328,27,34
46,A,1,920,217,54,66
46,A,3,900,286,41,85
46,A,4,810,347,29,81
46,A,5,388,252,39,75
46,A,6,457,645,44,74
46,A,7,57,395,51,95
46,Ball,0,868,262,13,13
46,B,0,1153,396,52,94
46,B,1,967,232,46,68
46,B,3,753,250,40,74
46,B,4,323,239,38,73
46,B,5,205,377,51,99
46,B,6,224,287,48,83
46,B,7,1,637,49,82
46,J,0,798,327,27,44
47,A,1,921,218,54,66
47,A,3,904,286,41,85
47,A,4,814,347,28,81
47,A,5,388,252,39,75
47,A,6,461,646,43,73
47,A,7,58,394,52,95
47,Ball,0,866,261,14,14
47,B,0,1157,397,52,95
47,B,1,967,232,46,67
47,B,3,756,250,40,74
47,B,4,325,239,37,72
47,B,5,206,376,51,100
47,B,6,227,287,50,83
47,B,7,0,635,43,83
47,J,0,800,327,27,53
48,A,1,922,218,55,66
48,A,3,908,286,41,85
48,A,4,818,348,27,81
48,A,5,389,252,40,76
48,A,6,465,647,43,72
48,A,7,60,394,53,95
48,Ball,0,864,260,15,16
48,B,0,1161,397,52,95
48,B,1,967,232,45,67
48,B,3,760,249,40,74
48,B,4,327,239,37,72
48,B,5,208,376,51,99
48,B,6,231,286,52,83
48,B,7,0,632,42,87
48,J,0,802,326,26,62
49,A,1,923,219,55,66
49,A,3,913,286,42,85
49,A,4,822,348,30,81
49,A,5,389,252,42,76
49,A,6,470,648,42,71
49,A,7,61,393,54,95
49,Ball,0,862,259,15,17
49,B,0,1165,398,53,96
49,B,1,968,232,45,66
49,B,3,763,249,40,74
49,B,4,329,239,36,72
49,B,5,211,377,51,99
49,B,6,235,285,51,84
49,B,7,0,628,41,90
49,J,0,804,326,26,72
50,A,1,923,220,55,65
50,A,3,917,286,42,85
50,A,4,827,348,32,81
50,A,5,390,252,43,76
50,A,6,474,649,42,70
50,A,7,63,393,54,95
50,Ball,0,860,258,16,18
50,B,0,1169,398,53,96
50,B,1,970,231,46,66
50,B,3,767,249,40,73
50,B,4,331,239,36,72
50,B,5,213,377,51,98
50,B,6,239,285,49,85
50,B,7,0,625,40,94
50,J,0,806,325,26,81
51,A,1,924,221,55,65
51,A,3,921,286,42,85
51,A,4,831,348,35,81
51,A,5,390,252,45,76
51,A,6,479,650,41,69
51,A,7,64,392,55,95
51,Ball,0,859,259,17,18
51,B,0,1173,399,55,96
51,B,1,971,231,46,65
51,B,3,770,249,40,73
51,B,4,333,239,37,72
51,B,5,215,377,51,98
51,B,6,243,284,48,86
51,B,7,0,622,38,97
51,J,0,809,326,27,82
52,A,1,925,220,54,65
52,A,3,925,286,42,85
52,A,4,835,347,37,82
52,A,5,390,251,46,76
52,A,6,483,651,41,68
52,A,7,66,392,56,95
52,Ball,0,858,260,19,19
52,B,0,1176,400,57,95
52,B,1,972,231,46,65
52,B,3,774,248,41,73
52,B,4,335,238,37,72
52,B,5,218,378,52,97
52,B,6,246,283,46,86
52,B,7,0,618,37,101
52,J,0,811,327,27,84
53,A,1,927,220,53,66
53,A,3,930,286,42,85
53,A,4,839,347,40,82
53,A,5,390,251,48,76
53,A,6,487,652,42,67
53,A,7,67,391,57,95
53,Ball,0,857,261,20,19
53,B,0,1180,401,59,95
53,B,1,974,230,47,64
53,B,3,778,247,42,72
53,B,4,337,238,37,72
53,B,5,220,378,52,97
53,B,6,250,282,45,87
53,B,7,0,615,36,104
53,J,0,814,328,28,85
54,A,1,928,219,52,66
54,A,3,934,286,42,85
54,A,4,844,347,42,82
54,A,5,391,251,49,76
54,A,6,490,653,43,66
54,A,7,69,391,57,95
54,Ball,0,858,263,18,18
54,B,0,1184,401,61,94
54,B,1,975,230,47,64
54,B,3,782,247,44,72
54,B,4,339,238,38,73
54,B,5,222,378,52,96
54,B,6,254,282,43,88
54,B,7,0,616,38,103
54,J,0,816,329,28,87
55,A,1,929,218,51,66
55,A,3,939,286,42,85
55,A,4,848,347,45,82
55,A,5,391,251,51,76
55,A,6,494,653,44,66
55,A,7,70,390,58,95
55,Ball,0,858,266,17,16
55,B,0,1188,402,63,94
55,B,1,976,230,47,63
55,B,3,785,246,45,72
55,B,4,341,238,38,73
55,B,5,225,379,52,96
55,B,6,258,281,42,89
55,B,7,0,616,41,103
55,J,0,819,330,29,88
56,A,1,931,218,50,67
56,A,3,943,286,42,85
56,A,4,851,348,44,82
56,A,5,393,251,51,76
56,A,6,498,654,45,65
56,A,7,72,390,58,95
56,Ball,0,859,268,15,15
56,B,0,1191,403,65,93
56,B,1,978,229,48,63
56,B,3,789,245,46,71
56,B,4,343,237,38,73
56,B,5,227,379,52,95
56,B,6,262,281,41,89
56,B,7,0,617,43,102
56,J,0,822,329,30,87
57,A,1,932,217,49,67
57,A,3,948,286,42,85
57,A,4,855,349,44,82
57,A,5,394,251,50,76
57,A,6,502,655,46,64
57,A,7,73,389,57,95
57,Ball,0,861,265,15,15
57,B,0,1195,404,67,93
57,B,1,979,229,48,62
57,B,3,793,244,47,71
57,B,4,345,237,39,73
57,B,5,228,378,51,95
57,B,6,266,281,41,89
57,B,7,0,618,39,101
57,J,0,824,328,31,86
58,A,1,933,216,48,67
58,A,3,953,286,42,85
58,A,4,858,350,43,82
58,A,5,396,251,50,76
58,A,6,505,656,46,63
58,A,7,75,389,57,94
58,Ball,0,862,263,15,16
58,B,0,1199,405,64,94
58,B,1,979,229,48,62
58,B,3,795,244,47,71
58,B,4,347,237,39,73
58,B,5,229,378,51,96
58,B,6,270,281,40,88
58,B,7,0,619,36,100
58,J,0,827,328,33,86
59,A,1,935,216,47,68
59,A,3,958,286,42,85
59,A,4,861,351,42,82
59,A,5,398,251,49,77
59,A,6,509,657,47,62
59,A,7,76,388,57,94
59,Ball,0,864,260,15,16
59,B,0,1203,407,61,94
59,B,1,978,229,48,61
59,B,3,797,244,47,71
59,B,4,350,237,38,73
59,B,5,231,377,50,96
59,B,6,274,281,40,88
59,B,7,0,619,32,100
59,J,0,829,327,34,85
60,A,1,936,215,46,68
60,A,3,962,286,41,85
60,A,4,865,351,41,82
60,A,5,400,251,49,77
60,A,6,513,657,48,62
60,A,7,78,388,57,94
60,Ball,0,865,260,15,16
60,B,0,1206,408,58,95
60,B,1,978,229,48,61
60,B,3,800,243,46,71
60,B,4,352,237,37,73
60,B,5,232,377,50,96
60,B,6,277,280,39,88
60,B,7,0,620,29,99
60,J,0,832,326,35,84
61,A,1,936,215,45,68
61,A,3,967,286,41,85
61,A,4,869,351,41,83
61,A,5,401,251,48,77
61,A,6,516,658,49,61
61,A,7,80,388,56,94
61,Ball,0,865,261,16,16
61,B,0,1210,410,55,95
61,B,1,977,228,47,60
61,B,3,802,243,46,71
61,B,4,355,237,36,73
61,B,5,233,376,49,97
61,B,6,281,280,38,88
61,B,7,0,621,25,98
61,J,0,834,327,36,85
62,A,1,936,215,44,69
62,A,3,972,286,41,85
62,A,4,873,351,40,83
62,A,5,403,251,48,77
62,A,6,520,659,50,60
62,A,7,81,387,56,94
62,Ball,0,866,261,16,17
62,B,0,1214,411,52,96
62,B,1,977,228,47,60
62,B,3,804,243,46,72
62,B,4,358,238,36,72
62,B,5,234,376,49,97
62,B,6,285,280,38,87
62,B,7,0,621,30,98
62,J,0,836,328,38,86
63,A,1,936,214,43,69
